Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  8.659572	7.198020	41.032616	0.202631	0	0	0	0.000000e+00	2972.866117
2	 17.253647	7.095009	41.007660	0.202754	0	0	0	0.000000e+00	2949.921911
3	 25.748886	6.991999	40.973501	0.202923	0	0	0	0.000000e+00	2915.583651
4	 34.098218	6.888989	40.932317	0.203127	0	0	0	0.000000e+00	2865.577768
5	 42.255109	6.785978	40.884053	0.203367	0	0	0	0.000000e+00	2800.108377
6	 50.180016	6.682968	40.828562	0.203644	0	0	0	0.000000e+00	2721.471562
7	 57.845691	6.579958	40.766658	0.203953	0	0	0	0.000000e+00	2633.748099
8	 65.240934	6.476948	40.699204	0.204291	0	0	0	0.000000e+00	2542.247749
9	 72.373745	6.373937	40.628478	0.204646	0	0	0	0.000000e+00	2453.369928
10	 79.272106	6.270927	40.558212	0.205001	0	0	0	0.000000e+00	2373.805356
11	 85.981124	6.167917	40.494290	0.205325	0	0	0	0.000000e+00	2309.352031
12	 92.556083	6.064906	40.442473	0.205588	0	0	0	0.000000e+00	2263.490341
13	 99.052601	5.961896	40.405523	0.205776	0	0	0	0.000000e+00	2236.369562
14	105.517813	5.858886	40.382162	0.205895	0	0	0	0.000000e+00	2225.139953
15	111.985963	5.755875	40.368074	0.205967	0	0	0	0.000000e+00	2225.428421
16	118.478747	5.652865	40.358776	0.206014	0	0	0	0.000000e+00	2232.982998
17	125.007796	5.549855	40.350955	0.206054	0	0	0	0.000000e+00	2244.403539
18	131.577367	5.446845	40.342630	0.206096	0	0	0	0.000000e+00	2257.211459
19	138.186563	5.343834	40.332570	0.206148	0	0	0	0.000000e+00	2269.671959
20	144.830714	5.240824	40.320258	0.206211	0	0	0	0.000000e+00	2280.528146
21	151.502725	5.137814	40.305965	0.206284	0	0	0	0.000000e+00	2288.995285
22	158.194342	5.034803	40.290058	0.206365	0	0	0	0.000000e+00	2294.706796
23	164.896950	4.931793	40.272647	0.206455	0	0	0	0.000000e+00	2297.546622
24	171.601613	4.828783	40.254373	0.206548	0	0	0	0.000000e+00	2297.443775
25	178.298839	4.725772	40.234696	0.206649	0	0	0	0.000000e+00	2294.198825
26	184.978283	4.622762	40.213268	0.206759	0	0	0	0.000000e+00	2287.529446
27	191.629158	4.519752	40.189796	0.206880	0	0	0	0.000000e+00	2277.291966
28	198.241018	4.416742	40.163993	0.207013	0	0	0	0.000000e+00	2263.595626
29	204.804701	4.313731	40.135965	0.207158	0	0	0	0.000000e+00	2246.868719
30	211.313163	4.210721	40.105920	0.207313	0	0	0	0.000000e+00	2227.810531
31	217.761794	4.107711	40.074464	0.207476	0	0	0	0.000000e+00	2207.234959
32	224.148905	4.004700	40.042131	0.207643	0	0	0	0.000000e+00	2186.105221
33	230.475404	3.901690	40.010147	0.207809	0	0	0	0.000000e+00	2165.309115
34	236.741408	3.798680	39.977854	0.207977	0	0	0	0.000000e+00	2144.562484
35	242.945840	3.695669	39.944925	0.208148	0	0	0	0.000000e+00	2123.471600
36	249.088317	3.592659	39.911538	0.208323	0	0	0	0.000000e+00	2102.265506
37	255.168335	3.489649	39.877491	0.208500	0	0	0	0.000000e+00	2080.898512
38	261.185152	3.386639	39.842841	0.208682	0	0	0	0.000000e+00	2059.297483
39	267.138009	3.283628	39.807677	0.208866	0	0	0	0.000000e+00	2037.462842
40	273.026679	3.180618	39.771748	0.209055	0	0	0	0.000000e+00	2015.552266
41	278.852379	3.077608	39.735885	0.209243	0	0	0	0.000000e+00	1994.061179
42	284.617834	2.974597	39.700681	0.209429	0	0	0	0.000000e+00	1973.495372
43	290.324491	2.871587	39.665422	0.209615	0	0	0	0.000000e+00	1953.414832
44	295.972488	2.768577	39.629780	0.209804	0	0	0	0.000000e+00	1933.390103
45	301.562934	2.665566	39.594042	0.209993	0	0	0	0.000000e+00	1913.741183
46	307.097493	2.562556	39.558758	0.210180	0	0	0	0.000000e+00	1894.665554
47	312.577865	2.459546	39.523544	0.210368	0	0	0	0.000000e+00	1876.157501
48	318.005385	2.356536	39.488705	0.210553	0	0	0	0.000000e+00	1858.113479
49	323.380908	2.253525	39.453712	0.210740	0	0	0	0.000000e+00	1840.358228
50	328.704892	2.150515	39.418493	0.210928	0	0	0	0.000000e+00	1822.764131
51	333.977685	2.047505	39.383183	0.211117	0	0	0	0.000000e+00	1805.299801
52	339.198428	1.944494	39.346888	0.211312	0	0	0	0.000000e+00	1787.549294
53	344.363781	1.841484	39.309212	0.211515	0	0	0	0.000000e+00	1768.715805
54	349.470013	1.738474	39.269068	0.211731	0	0	0	0.000000e+00	1748.636876
55	354.514214	1.635463	39.227648	0.211954	0	0	0	0.000000e+00	1727.617457
56	359.494196	1.532453	39.184601	0.212187	0	0	0	0.000000e+00	1705.875009
57	364.408693	1.429443	39.140840	0.212424	0	0	0	0.000000e+00	1683.732259
58	369.257773	1.326433	39.096511	0.212665	0	0	0	0.000000e+00	1661.621319
59	374.042849	1.223422	39.052422	0.212905	0	0	0	0.000000e+00	1639.996377
60	378.766427	1.120412	39.008977	0.213143	0	0	0	0.000000e+00	1619.216282
61	383.431624	1.017402	38.966203	0.213376	0	0	0	0.000000e+00	1599.474598
62	388.041568	0.914391	38.924293	0.213606	0	0	0	0.000000e+00	1580.780533
63	392.599296	0.811381	38.883222	0.213832	0	0	0	0.000000e+00	1563.103421
64	397.107773	0.708371	38.842847	0.214054	0	0	0	0.000000e+00	1546.412689
65	401.569649	0.605360	38.802875	0.214275	0	0	0	0.000000e+00	1530.597119
66	405.987064	0.502350	38.763573	0.214492	0	0	0	0.000000e+00	1515.502901
67	410.361645	0.399340	38.724529	0.214708	0	0	0	0.000000e+00	1500.953841
68	414.694512	0.296330	38.685331	0.214926	0	0	0	0.000000e+00	1486.775394
69	418.986474	0.193319	38.646180	0.215143	0	0	0	0.000000e+00	1472.875966
70	423.238178	0.090309	38.607033	0.215362	0	0	0	0.000000e+00	1459.202664
71	427.450139	-0.012701	38.567023	0.215585	0	0	0	0.000000e+00	1445.685717
72	431.622596	-0.115712	38.526939	0.215809	0	0	0	0.000000e+00	1432.264912
73	435.755649	-0.218722	38.486392	0.216037	0	0	0	0.000000e+00	1418.883890
74	439.849182	-0.321732	38.444939	0.216270	0	0	0	0.000000e+00	1405.462634
75	443.902827	-0.424743	38.402507	0.216509	0	0	0	0.000000e+00	1391.921624
76	447.916217	-0.527753	38.359342	0.216752	0	0	0	0.000000e+00	1378.271923
77	451.889364	-0.630763	38.315129	0.217002	0	0	0	0.000000e+00	1364.622144
78	455.822733	-0.733773	38.270133	0.217257	0	0	0	0.000000e+00	1351.123998
79	459.717235	-0.836784	38.225283	0.217512	0	0	0	0.000000e+00	1337.941711
80	463.574307	-0.939794	38.180122	0.217770	0	0	0	0.000000e+00	1325.225873
81	467.395699	-1.042804	38.135614	0.218024	0	0	0	0.000000e+00	1313.097897
82	471.183465	-1.145815	38.091872	0.218274	0	0	0	0.000000e+00	1301.652615
83	474.939882	-1.248825	38.033789	0.218608	0	0	0	0.000000e+00	1290.973292
84	478.667434	-1.351835	37.999003	0.218808	0	0	0	0.000000e+00	1281.114563
85	482.368558	-1.454846	37.965164	0.219003	0	0	0	0.000000e+00	1272.073124
86	486.045549	-1.557856	37.932184	0.219193	0	0	0	0.000000e+00	1263.796259
87	489.700423	-1.660866	37.900495	0.219376	0	0	0	0.000000e+00	1256.202143
88	493.335002	-1.763876	37.869191	0.219558	0	0	0	0.000000e+00	1249.202348
89	496.950818	-1.866887	37.838990	0.219733	0	0	0	0.000000e+00	1242.723331
90	500.549303	-1.969897	37.809483	0.219904	0	0	0	0.000000e+00	1236.719425
91	504.131826	-2.072907	37.780790	0.220071	0	0	0	0.000000e+00	1231.173465
92	507.699745	-2.175918	37.753187	0.220232	0	0	0	0.000000e+00	1226.086759
93	511.254529	-2.278928	37.725768	0.220392	0	0	0	0.000000e+00	1221.467818
94	514.797574	-2.381938	37.699669	0.220545	0	0	0	0.000000e+00	1217.323352
95	518.330299	-2.484949	37.674608	0.220692	0	0	0	0.000000e+00	1213.652409
96	521.854136	-2.587959	37.650069	0.220836	0	0	0	0.000000e+00	1210.444164
97	525.370430	-2.690969	37.626313	0.220975	0	0	0	0.000000e+00	1207.677415
98	528.880438	-2.793979	37.603223	0.221111	0	0	0	0.000000e+00	1205.322146
99	532.385269	-2.896990	37.580987	0.221241	0	0	0	0.000000e+00	1203.337398
100	535.885956	-3.000000	37.559679	0.221367	0	0	0	0.000000e+00	1201.689494
